city,year,treat,batch,first_treat_year
天水市,2001,0,0,0
天水市,2002,0,0,0
天水市,2003,0,0,0
天水市,2004,0,0,0
天水市,2005,0,0,0
天水市,2006,0,0,0
天水市,2007,0,0,0
天水市,2008,0,0,0
天水市,2009,0,0,0
天水市,2010,0,0,0
天水市,2011,0,0,0
天水市,2012,0,0,0
天水市,2013,0,0,0
天水市,2014,0,0,0
天水市,2015,0,0,0
天水市,2016,0,0,0
天水市,2017,0,0,0
天水市,2018,0,0,0
天水市,2019,0,0,0
天水市,2020,0,0,0
天水市,2021,0,0,0
天水市,2022,0,0,0
天水市,2023,0,0,0
天津市,1990,0,2,2016
天津市,1991,0,2,2016
天津市,1992,0,2,2016
天津市,1993,0,2,2016
天津市,1994,0,2,2016
天津市,1995,0,2,2016
天津市,1996,0,2,2016
天津市,1997,0,2,2016
天津市,1998,0,2,2016
天津市,1999,0,2,2016
天津市,2000,0,2,2016
天津市,2001,0,2,2016
天津市,2002,0,2,2016
天津市,2003,0,2,2016
天津市,2004,0,2,2016
天津市,2005,0,2,2016
天津市,2006,0,2,2016
天津市,2007,0,2,2016
天津市,2008,0,2,2016
天津市,2009,0,2,2016
天津市,2010,0,2,2016
天津市,2011,0,2,2016
天津市,2012,0,2,2016
天津市,2013,0,2,2016
天津市,2014,0,2,2016
天津市,2015,0,2,2016
天津市,2016,1,2,2016
天津市,2017,1,2,2016
天津市,2018,1,2,2016
天津市,2019,1,2,2016
天津市,2020,1,2,2016
天津市,2021,1,2,2016
天津市,2022,1,2,2016
天津市,2023,1,2,2016
太原市,1990,0,0,0
太原市,1991,0,0,0
太原市,1992,0,0,0
太原市,1993,0,0,0
太原市,1994,0,0,0
太原市,1995,0,0,0
太原市,1996,0,0,0
太原市,1997,0,0,0
太原市,1998,0,0,0
太原市,1999,0,0,0
太原市,2000,0,0,0
太原市,2001,0,0,0
太原市,2002,0,0,0
太原市,2003,0,0,0
太原市,2004,0,0,0
太原市,2005,0,0,0
太原市,2006,0,0,0
太原市,2007,0,0,0
太原市,2008,0,0,0
太原市,2009,0,0,0
太原市,2010,0,0,0
太原市,2011,0,0,0
太原市,2012,0,0,0
太原市,2013,0,0,0
太原市,2014,0,0,0
太原市,2015,0,0,0
太原市,2016,0,0,0
太原市,2017,0,0,0
太原市,2018,0,0,0
太原市,2019,0,0,0
太原市,2020,0,0,0
太原市,2021,0,0,0
太原市,2022,0,0,0
太原市,2023,0,0,0
威海市,1990,0,0,0
威海市,1991,0,0,0
威海市,1992,0,0,0
威海市,1993,0,0,0
威海市,1994,0,0,0
威海市,1995,0,0,0
威海市,1996,0,0,0
威海市,1997,0,0,0
威海市,1998,0,0,0
威海市,1999,0,0,0
威海市,2000,0,0,0
威海市,2001,0,0,0
威海市,2002,0,0,0
威海市,2003,0,0,0
威海市,2004,0,0,0
威海市,2005,0,0,0
威海市,2006,0,0,0
威海市,2007,0,0,0
威海市,2008,0,0,0
威海市,2009,0,0,0
威海市,2010,0,0,0
威海市,2011,0,0,0
威海市,2012,0,0,0
威海市,2013,0,0,0
威海市,2014,0,0,0
威海市,2015,0,0,0
威海市,2016,0,0,0
威海市,2017,0,0,0
威海市,2018,0,0,0
威海市,2019,0,0,0
威海市,2020,0,0,0
威海市,2021,0,0,0
威海市,2022,0,0,0
威海市,2023,0,0,0
娄底市,1990,0,0,0
娄底市,1991,0,0,0
娄底市,1992,0,0,0
娄底市,1993,0,0,0
娄底市,1994,0,0,0
娄底市,1995,0,0,0
娄底市,1996,0,0,0
娄底市,1997,0,0,0
娄底市,1998,0,0,0
娄底市,1999,0,0,0
娄底市,2000,0,0,0
娄底市,2001,0,0,0
娄底市,2002,0,0,0
娄底市,2003,0,0,0
娄底市,2004,0,0,0
娄底市,2005,0,0,0
娄底市,2006,0,0,0
娄底市,2007,0,0,0
娄底市,2008,0,0,0
娄底市,2009,0,0,0
娄底市,2010,0,0,0
娄底市,2011,0,0,0
娄底市,2012,0,0,0
娄底市,2013,0,0,0
娄底市,2014,0,0,0
娄底市,2015,0,0,0
娄底市,2016,0,0,0
娄底市,2017,0,0,0
娄底市,2018,0,0,0
娄底市,2019,0,0,0
娄底市,2020,0,0,0
娄底市,2021,0,0,0
娄底市,2022,0,0,0
娄底市,2023,0,0,0
孝感市,1990,0,0,0
孝感市,1991,0,0,0
孝感市,1992,0,0,0
孝感市,1993,0,0,0
孝感市,1994,0,0,0
孝感市,1995,0,0,0
孝感市,1996,0,0,0
孝感市,1997,0,0,0
孝感市,1998,0,0,0
孝感市,1999,0,0,0
孝感市,2000,0,0,0
孝感市,2001,0,0,0
孝感市,2002,0,0,0
孝感市,2003,0,0,0
孝感市,2004,0,0,0
孝感市,2005,0,0,0
孝感市,2006,0,0,0
孝感市,2007,0,0,0
孝感市,2008,0,0,0
孝感市,2009,0,0,0
孝感市,2010,0,0,0
孝感市,2011,0,0,0
孝感市,2012,0,0,0
孝感市,2013,0,0,0
孝感市,2014,0,0,0
孝感市,2015,0,0,0
孝感市,2016,0,0,0
孝感市,2017,0,0,0
孝感市,2018,0,0,0
孝感市,2019,0,0,0
孝感市,2020,0,0,0
孝感市,2021,0,0,0
孝感市,2022,0,0,0
孝感市,2023,0,0,0
宁德市,1990,0,0,0
宁德市,1991,0,0,0
宁德市,1992,0,0,0
宁德市,1993,0,0,0
宁德市,1994,0,0,0
宁德市,1995,0,0,0
宁德市,1996,0,0,0
宁德市,1997,0,0,0
宁德市,1998,0,0,0
宁德市,1999,0,0,0
宁德市,2000,0,0,0
宁德市,2001,0,0,0
宁德市,2002,0,0,0
宁德市,2003,0,0,0
宁德市,2004,0,0,0
宁德市,2005,0,0,0
宁德市,2006,0,0,0
宁德市,2007,0,0,0
宁德市,2008,0,0,0
宁德市,2009,0,0,0
宁德市,2010,0,0,0
宁德市,2011,0,0,0
宁德市,2012,0,0,0
宁德市,2013,0,0,0
宁德市,2014,0,0,0
宁德市,2015,0,0,0
宁德市,2016,0,0,0
宁德市,2017,0,0,0
宁德市,2018,0,0,0
宁德市,2019,0,0,0
宁德市,2020,0,0,0
宁德市,2021,0,0,0
宁德市,2022,0,0,0
宁德市,2023,0,0,0
宁波市,1990,0,2,2016
宁波市,1991,0,2,2016
宁波市,1992,0,2,2016
宁波市,1993,0,2,2016
宁波市,1994,0,2,2016
宁波市,1995,0,2,2016
宁波市,1996,0,2,2016
宁波市,1997,0,2,2016
宁波市,1998,0,2,2016
宁波市,1999,0,2,2016
宁波市,2000,0,2,2016
宁波市,2001,0,2,2016
宁波市,2002,0,2,2016
宁波市,2003,0,2,2016
宁波市,2004,0,2,2016
宁波市,2005,0,2,2016
宁波市,2006,0,2,2016
宁波市,2007,0,2,2016
宁波市,2008,0,2,2016
宁波市,2009,0,2,2016
宁波市,2010,0,2,2016
宁波市,2011,0,2,2016
宁波市,2012,0,2,2016
宁波市,2013,0,2,2016
宁波市,2014,0,2,2016
宁波市,2015,0,2,2016
宁波市,2016,1,2,2016
宁波市,2017,1,2,2016
宁波市,2018,1,2,2016
宁波市,2019,1,2,2016
宁波市,2020,1,2,2016
宁波市,2021,1,2,2016
宁波市,2022,1,2,2016
宁波市,2023,1,2,2016
安庆市,1990,0,0,0
安庆市,1991,0,0,0
安庆市,1992,0,0,0
安庆市,1993,0,0,0
安庆市,1994,0,0,0
安庆市,1995,0,0,0
安庆市,1996,0,0,0
安庆市,1997,0,0,0
安庆市,1998,0,0,0
安庆市,1999,0,0,0
安庆市,2000,0,0,0
安庆市,2001,0,0,0
安庆市,2002,0,0,0
安庆市,2003,0,0,0
安庆市,2004,0,0,0
安庆市,2005,0,0,0
安庆市,2006,0,0,0
安庆市,2007,0,0,0
安庆市,2008,0,0,0
安庆市,2009,0,0,0
安庆市,2010,0,0,0
安庆市,2011,0,0,0
安庆市,2012,0,0,0
安庆市,2013,0,0,0
安庆市,2014,0,0,0
安庆市,2015,0,0,0
安庆市,2016,0,0,0
安庆市,2017,0,0,0
安庆市,2018,0,0,0
安庆市,2019,0,0,0
安庆市,2020,0,0,0
安庆市,2021,0,0,0
安庆市,2022,0,0,0
安庆市,2023,0,0,0
安康市,1990,0,0,0
安康市,1991,0,0,0
安康市,1992,0,0,0
安康市,1993,0,0,0
安康市,1994,0,0,0
安康市,1995,0,0,0
安康市,1996,0,0,0
安康市,1997,0,0,0
安康市,1998,0,0,0
安康市,1999,0,0,0
安康市,2000,0,0,0
安康市,2001,0,0,0
安康市,2002,0,0,0
安康市,2003,0,0,0
安康市,2004,0,0,0
安康市,2005,0,0,0
安康市,2006,0,0,0
安康市,2007,0,0,0
安康市,2008,0,0,0
安康市,2009,0,0,0
安康市,2010,0,0,0
安康市,2011,0,0,0
安康市,2012,0,0,0
安康市,2013,0,0,0
安康市,2014,0,0,0
安康市,2015,0,0,0
安康市,2016,0,0,0
安康市,2017,0,0,0
安康市,2018,0,0,0
安康市,2019,0,0,0
安康市,2020,0,0,0
安康市,2021,0,0,0
安康市,2022,0,0,0
安康市,2023,0,0,0
安阳市,1990,0,0,0
安阳市,1991,0,0,0
安阳市,1992,0,0,0
安阳市,1993,0,0,0
安阳市,1994,0,0,0
安阳市,1995,0,0,0
安阳市,1996,0,0,0
安阳市,1997,0,0,0
安阳市,1998,0,0,0
安阳市,1999,0,0,0
安阳市,2000,0,0,0
安阳市,2001,0,0,0
安阳市,2002,0,0,0
安阳市,2003,0,0,0
安阳市,2004,0,0,0
安阳市,2005,0,0,0
安阳市,2006,0,0,0
安阳市,2007,0,0,0
安阳市,2008,0,0,0
安阳市,2009,0,0,0
安阳市,2010,0,0,0
安阳市,2011,0,0,0
安阳市,2012,0,0,0
安阳市,2013,0,0,0
安阳市,2014,0,0,0
安阳市,2015,0,0,0
安阳市,2016,0,0,0
安阳市,2017,0,0,0
安阳市,2018,0,0,0
安阳市,2019,0,0,0
安阳市,2020,0,0,0
安阳市,2021,0,0,0
安阳市,2022,0,0,0
安阳市,2023,0,0,0
安顺市,1990,0,0,0
安顺市,1991,0,0,0
安顺市,1992,0,0,0
安顺市,1993,0,0,0
安顺市,1994,0,0,0
安顺市,1995,0,0,0
安顺市,1996,0,0,0
安顺市,1997,0,0,0
安顺市,1998,0,0,0
安顺市,1999,0,0,0
安顺市,2000,0,0,0
安顺市,2001,0,0,0
安顺市,2002,0,0,0
安顺市,2003,0,0,0
安顺市,2004,0,0,0
安顺市,2005,0,0,0
安顺市,2006,0,0,0
安顺市,2007,0,0,0
安顺市,2008,0,0,0
安顺市,2009,0,0,0
安顺市,2010,0,0,0
安顺市,2011,0,0,0
安顺市,2012,0,0,0
安顺市,2013,0,0,0
安顺市,2014,0,0,0
安顺市,2015,0,0,0
安顺市,2016,0,0,0
安顺市,2017,0,0,0
安顺市,2018,0,0,0
安顺市,2019,0,0,0
安顺市,2020,0,0,0
安顺市,2021,0,0,0
安顺市,2022,0,0,0
安顺市,2023,0,0,0
定西市,1990,0,0,0
定西市,1991,0,0,0
定西市,1992,0,0,0
定西市,1993,0,0,0
定西市,1994,0,0,0
定西市,1995,0,0,0
定西市,1996,0,0,0
定西市,1997,0,0,0
定西市,1998,0,0,0
定西市,1999,0,0,0
定西市,2000,0,0,0
定西市,2001,0,0,0
定西市,2002,0,0,0
定西市,2003,0,0,0
定西市,2004,0,0,0
定西市,2005,0,0,0
定西市,2006,0,0,0
定西市,2007,0,0,0
定西市,2008,0,0,0
定西市,2009,0,0,0
定西市,2010,0,0,0
定西市,2011,0,0,0
定西市,2012,0,0,0
定西市,2013,0,0,0
定西市,2014,0,0,0
定西市,2015,0,0,0
定西市,2016,0,0,0
定西市,2017,0,0,0
定西市,2018,0,0,0
定西市,2019,0,0,0
定西市,2020,0,0,0
定西市,2021,0,0,0
定西市,2022,0,0,0
定西市,2023,0,0,0
宜宾市,1990,0,0,0
宜宾市,1991,0,0,0
宜宾市,1992,0,0,0
宜宾市,1993,0,0,0
宜宾市,1994,0,0,0
宜宾市,1995,0,0,0
宜宾市,1996,0,0,0
宜宾市,1997,0,0,0
宜宾市,1998,0,0,0
宜宾市,1999,0,0,0
宜宾市,2000,0,0,0
宜宾市,2001,0,0,0
宜宾市,2002,0,0,0
宜宾市,2003,0,0,0
宜宾市,2004,0,0,0
宜宾市,2005,0,0,0
宜宾市,2006,0,0,0
宜宾市,2007,0,0,0
宜宾市,2008,0,0,0
宜宾市,2009,0,0,0
宜宾市,2010,0,0,0
宜宾市,2011,0,0,0
宜宾市,2012,0,0,0
宜宾市,2013,0,0,0
宜宾市,2014,0,0,0
宜宾市,2015,0,0,0
宜宾市,2016,0,0,0
宜宾市,2017,0,0,0
宜宾市,2018,0,0,0
宜宾市,2019,0,0,0
宜宾市,2020,0,0,0
宜宾市,2021,0,0,0
宜宾市,2022,0,0,0
宜宾市,2023,0,0,0
宜昌市,1990,0,0,0
宜昌市,1991,0,0,0
宜昌市,1992,0,0,0
宜昌市,1993,0,0,0
宜昌市,1994,0,0,0
宜昌市,1995,0,0,0
宜昌市,1996,0,0,0
宜昌市,1997,0,0,0
宜昌市,1998,0,0,0
宜昌市,1999,0,0,0
宜昌市,2000,0,0,0
宜昌市,2001,0,0,0
宜昌市,2002,0,0,0
宜昌市,2003,0,0,0
宜昌市,2004,0,0,0
宜昌市,2005,0,0,0
宜昌市,2006,0,0,0
宜昌市,2007,0,0,0
宜昌市,2008,0,0,0
宜昌市,2009,0,0,0
宜昌市,2010,0,0,0
宜昌市,2011,0,0,0
宜昌市,2012,0,0,0
宜昌市,2013,0,0,0
宜昌市,2014,0,0,0
宜昌市,2015,0,0,0
宜昌市,2016,0,0,0
宜昌市,2017,0,0,0
宜昌市,2018,0,0,0
宜昌市,2019,0,0,0
宜昌市,2020,0,0,0
宜昌市,2021,0,0,0
宜昌市,2022,0,0,0
宜昌市,2023,0,0,0
宜春市,1990,0,0,0
宜春市,1991,0,0,0
宜春市,1992,0,0,0
宜春市,1993,0,0,0
宜春市,1994,0,0,0
宜春市,1995,0,0,0
宜春市,1996,0,0,0
宜春市,1997,0,0,0
宜春市,1998,0,0,0
宜春市,1999,0,0,0
宜春市,2000,0,0,0
宜春市,2001,0,0,0
宜春市,2002,0,0,0
宜春市,2003,0,0,0
宜春市,2004,0,0,0
宜春市,2005,0,0,0
宜春市,2006,0,0,0
宜春市,2007,0,0,0
宜春市,2008,0,0,0
宜春市,2009,0,0,0
宜春市,2010,0,0,0
宜春市,2011,0,0,0
宜春市,2012,0,0,0
宜春市,2013,0,0,0
宜春市,2014,0,0,0
宜春市,2015,0,0,0
宜春市,2016,0,0,0
宜春市,2017,0,0,0
宜春市,2018,0,0,0
宜春市,2019,0,0,0
宜春市,2020,0,0,0
宜春市,2021,0,0,0
宜春市,2022,0,0,0
宜春市,2023,0,0,0
宝鸡市,1990,0,0,0
宝鸡市,1991,0,0,0
宝鸡市,1992,0,0,0
宝鸡市,1993,0,0,0
宝鸡市,1994,0,0,0
宝鸡市,1995,0,0,0
宝鸡市,1996,0,0,0
宝鸡市,1997,0,0,0
宝鸡市,1998,0,0,0
宝鸡市,1999,0,0,0
宝鸡市,2000,0,0,0
宝鸡市,2001,0,0,0
宝鸡市,2002,0,0,0
宝鸡市,2003,0,0,0
宝鸡市,2004,0,0,0
宝鸡市,2005,0,0,0
宝鸡市,2006,0,0,0
宝鸡市,2007,0,0,0
宝鸡市,2008,0,0,0
宝鸡市,2009,0,0,0
宝鸡市,2010,0,0,0
宝鸡市,2011,0,0,0
宝鸡市,2012,0,0,0
宝鸡市,2013,0,0,0
宝鸡市,2014,0,0,0
宝鸡市,2015,0,0,0
宝鸡市,2016,0,0,0
宝鸡市,2017,0,0,0
宝鸡市,2018,0,0,0
宝鸡市,2019,0,0,0
宝鸡市,2020,0,0,0
宝鸡市,2021,0,0,0
宝鸡市,2022,0,0,0
宝鸡市,2023,0,0,0
宣城市,1990,0,0,0
宣城市,1991,0,0,0
宣城市,1992,0,0,0
宣城市,1993,0,0,0
宣城市,1994,0,0,0
宣城市,1995,0,0,0
宣城市,1996,0,0,0
宣城市,1997,0,0,0
宣城市,1998,0,0,0
宣城市,1999,0,0,0
宣城市,2000,0,0,0
宣城市,2001,0,0,0
宣城市,2002,0,0,0
宣城市,2003,0,0,0
宣城市,2004,0,0,0
宣城市,2005,0,0,0
宣城市,2006,0,0,0
宣城市,2007,0,0,0
宣城市,2008,0,0,0
宣城市,2009,0,0,0
宣城市,2010,0,0,0
宣城市,2011,0,0,0
宣城市,2012,0,0,0
宣城市,2013,0,0,0
宣城市,2014,0,0,0
宣城市,2015,0,0,0
宣城市,2016,0,0,0
宣城市,2017,0,0,0
宣城市,2018,0,0,0
宣城市,2019,0,0,0
宣城市,2020,0,0,0
宣城市,2021,0,0,0
宣城市,2022,0,0,0
宣城市,2023,0,0,0
宿州市,1990,0,0,0
宿州市,1991,0,0,0
宿州市,1992,0,0,0
宿州市,1993,0,0,0
宿州市,1994,0,0,0
宿州市,1995,0,0,0
宿州市,1996,0,0,0
宿州市,1997,0,0,0
宿州市,1998,0,0,0
宿州市,1999,0,0,0
宿州市,2000,0,0,0
宿州市,2001,0,0,0
宿州市,2002,0,0,0
宿州市,2003,0,0,0
宿州市,2004,0,0,0
宿州市,2005,0,0,0
宿州市,2006,0,0,0
宿州市,2007,0,0,0
宿州市,2008,0,0,0
宿州市,2009,0,0,0
宿州市,2010,0,0,0
宿州市,2011,0,0,0
宿州市,2012,0,0,0
宿州市,2013,0,0,0
宿州市,2014,0,0,0
宿州市,2015,0,0,0
宿州市,2016,0,0,0
宿州市,2017,0,0,0
宿州市,2018,0,0,0
宿州市,2019,0,0,0
宿州市,2020,0,0,0
宿州市,2021,0,0,0
宿州市,2022,0,0,0
宿州市,2023,0,0,0
宿迁市,1990,0,0,0
宿迁市,1991,0,0,0
宿迁市,1992,0,0,0
宿迁市,1993,0,0,0
宿迁市,1994,0,0,0
宿迁市,1995,0,0,0
宿迁市,1996,0,0,0
宿迁市,1997,0,0,0
宿迁市,1998,0,0,0
宿迁市,1999,0,0,0
宿迁市,2000,0,0,0
宿迁市,2001,0,0,0
宿迁市,2002,0,0,0
宿迁市,2003,0,0,0
宿迁市,2004,0,0,0
宿迁市,2005,0,0,0
宿迁市,2006,0,0,0
宿迁市,2007,0,0,0
宿迁市,2008,0,0,0
宿迁市,2009,0,0,0
宿迁市,2010,0,0,0
宿迁市,2011,0,0,0
宿迁市,2012,0,0,0
宿迁市,2013,0,0,0
宿迁市,2014,0,0,0
宿迁市,2015,0,0,0
宿迁市,2016,0,0,0
宿迁市,2017,0,0,0
宿迁市,2018,0,0,0
宿迁市,2019,0,0,0
宿迁市,2020,0,0,0
宿迁市,2021,0,0,0
宿迁市,2022,0,0,0
宿迁市,2023,0,0,0
山南市,1990,0,0,0
山南市,1991,0,0,0
山南市,1992,0,0,0
山南市,1993,0,0,0
山南市,1994,0,0,0
山南市,1995,0,0,0
山南市,1996,0,0,0
山南市,1997,0,0,0
山南市,1998,0,0,0
山南市,1999,0,0,0
山南市,2000,0,0,0
山南市,2001,0,0,0
山南市,2002,0,0,0
山南市,2003,0,0,0
山南市,2004,0,0,0
山南市,2005,0,0,0
山南市,2006,0,0,0
山南市,2007,0,0,0
山南市,2008,0,0,0
山南市,2009,0,0,0
山南市,2010,0,0,0
山南市,2011,0,0,0
山南市,2012,0,0,0
山南市,2013,0,0,0
山南市,2014,0,0,0
山南市,2015,0,0,0
山南市,2016,0,0,0
山南市,2017,0,0,0
山南市,2018,0,0,0
山南市,2019,0,0,0
山南市,2020,0,0,0
山南市,2021,0,0,0
山南市,2022,0,0,0
山南市,2023,0,0,0
岳阳市,1990,0,0,0
岳阳市,1991,0,0,0
岳阳市,1992,0,0,0
岳阳市,1993,0,0,0
岳阳市,1994,0,0,0
岳阳市,1995,0,0,0
岳阳市,1996,0,0,0
岳阳市,1997,0,0,0
岳阳市,1998,0,0,0
岳阳市,1999,0,0,0
岳阳市,2000,0,0,0
岳阳市,2001,0,0,0
岳阳市,2002,0,0,0
岳阳市,2003,0,0,0
岳阳市,2004,0,0,0
岳阳市,2005,0,0,0
岳阳市,2006,0,0,0
岳阳市,2007,0,0,0
岳阳市,2008,0,0,0
岳阳市,2009,0,0,0
岳阳市,2010,0,0,0
岳阳市,2011,0,0,0
岳阳市,2012,0,0,0
岳阳市,2013,0,0,0
岳阳市,2014,0,0,0
岳阳市,2015,0,0,0
岳阳市,2016,0,0,0
岳阳市,2017,0,0,0
岳阳市,2018,0,0,0
岳阳市,2019,0,0,0
岳阳市,2020,0,0,0
岳阳市,2021,0,0,0
岳阳市,2022,0,0,0
岳阳市,2023,0,0,0
崇左市,1990,0,0,0
崇左市,1991,0,0,0
崇左市,1992,0,0,0
崇左市,1993,0,0,0
崇左市,1994,0,0,0
崇左市,1995,0,0,0
崇左市,1996,0,0,0
崇左市,1997,0,0,0
崇左市,1998,0,0,0
崇左市,1999,0,0,0
崇左市,2000,0,0,0
崇左市,2001,0,0,0
崇左市,2002,0,0,0
崇左市,2003,0,0,0
崇左市,2004,0,0,0
崇左市,2005,0,0,0
崇左市,2006,0,0,0
崇左市,2007,0,0,0
崇左市,2008,0,0,0
崇左市,2009,0,0,0
崇左市,2010,0,0,0
崇左市,2011,0,0,0
崇左市,2012,0,0,0
崇左市,2013,0,0,0
崇左市,2014,0,0,0
崇左市,2015,0,0,0
崇左市,2016,0,0,0
崇左市,2017,0,0,0
崇左市,2018,0,0,0
崇左市,2019,0,0,0
崇左市,2020,0,0,0
崇左市,2021,0,0,0
崇左市,2022,0,0,0
崇左市,2023,0,0,0
巢湖市,1990,0,0,0
巢湖市,1991,0,0,0
巢湖市,1992,0,0,0
巢湖市,1993,0,0,0
巢湖市,1994,0,0,0
巢湖市,1995,0,0,0
巢湖市,1996,0,0,0
巢湖市,1997,0,0,0
巢湖市,1998,0,0,0
巢湖市,1999,0,0,0
巢湖市,2000,0,0,0
巢湖市,2001,0,0,0
巢湖市,2002,0,0,0
巢湖市,2003,0,0,0
巢湖市,2004,0,0,0
巢湖市,2005,0,0,0
巢湖市,2006,0,0,0
巢湖市,2007,0,0,0
巢湖市,2008,0,0,0
巢湖市,2009,0,0,0
巢湖市,2010,0,0,0
巢湖市,2011,0,0,0
巢湖市,2012,0,0,0
巢湖市,2013,0,0,0
巢湖市,2014,0,0,0
巢湖市,2015,0,0,0
巢湖市,2016,0,0,0
巢湖市,2017,0,0,0
巢湖市,2018,0,0,0
巢湖市,2019,0,0,0
巢湖市,2020,0,0,0
巢湖市,2021,0,0,0
巢湖市,2022,0,0,0
巢湖市,2023,0,0,0
巴中市,1990,0,0,0
巴中市,1991,0,0,0
巴中市,1992,0,0,0
巴中市,1993,0,0,0
巴中市,1994,0,0,0
巴中市,1995,0,0,0
巴中市,1996,0,0,0
巴中市,1997,0,0,0
巴中市,1998,0,0,0
巴中市,1999,0,0,0
巴中市,2000,0,0,0
巴中市,2001,0,0,0
巴中市,2002,0,0,0
巴中市,2003,0,0,0
巴中市,2004,0,0,0
巴中市,2005,0,0,0
巴中市,2006,0,0,0
巴中市,2007,0,0,0
巴中市,2008,0,0,0
巴中市,2009,0,0,0
巴中市,2010,0,0,0
巴中市,2011,0,0,0
巴中市,2012,0,0,0
巴中市,2013,0,0,0
巴中市,2014,0,0,0
巴中市,2015,0,0,0
巴中市,2016,0,0,0
巴中市,2017,0,0,0
巴中市,2018,0,0,0
巴中市,2019,0,0,0
巴中市,2020,0,0,0
巴中市,2021,0,0,0
巴中市,2022,0,0,0
巴中市,2023,0,0,0
巴彦淖尔市,1990,0,0,0
巴彦淖尔市,1991,0,0,0
巴彦淖尔市,1992,0,0,0
巴彦淖尔市,1993,0,0,0
巴彦淖尔市,1994,0,0,0
巴彦淖尔市,1995,0,0,0
巴彦淖尔市,1996,0,0,0
巴彦淖尔市,1997,0,0,0
巴彦淖尔市,1998,0,0,0
巴彦淖尔市,1999,0,0,0
巴彦淖尔市,2000,0,0,0
巴彦淖尔市,2001,0,0,0
巴彦淖尔市,2002,0,0,0
巴彦淖尔市,2003,0,0,0
巴彦淖尔市,2004,0,0,0
巴彦淖尔市,2005,0,0,0
巴彦淖尔市,2006,0,0,0
巴彦淖尔市,2007,0,0,0
巴彦淖尔市,2008,0,0,0
巴彦淖尔市,2009,0,0,0
巴彦淖尔市,2010,0,0,0
巴彦淖尔市,2011,0,0,0
巴彦淖尔市,2012,0,0,0
巴彦淖尔市,2013,0,0,0
巴彦淖尔市,2014,0,0,0
巴彦淖尔市,2015,0,0,0
巴彦淖尔市,2016,0,0,0
巴彦淖尔市,2017,0,0,0
巴彦淖尔市,2018,0,0,0
巴彦淖尔市,2019,0,0,0
巴彦淖尔市,2020,0,0,0
巴彦淖尔市,2021,0,0,0
巴彦淖尔市,2022,0,0,0
巴彦淖尔市,2023,0,0,0
常州市,1990,0,0,0
常州市,1991,0,0,0
常州市,1992,0,0,0
常州市,1993,0,0,0
常州市,1994,0,0,0
常州市,1995,0,0,0
常州市,1996,0,0,0
常州市,1997,0,0,0
常州市,1998,0,0,0
常州市,1999,0,0,0
常州市,2000,0,0,0
常州市,2001,0,0,0
常州市,2002,0,0,0
常州市,2003,0,0,0
常州市,2004,0,0,0
常州市,2005,0,0,0
常州市,2006,0,0,0
常州市,2007,0,0,0
常州市,2008,0,0,0
常州市,2009,0,0,0
常州市,2010,0,0,0
常州市,2011,0,0,0
常州市,2012,0,0,0
常州市,2013,0,0,0
常州市,2014,0,0,0
常州市,2015,0,0,0
常州市,2016,0,0,0
常州市,2017,0,0,0
常州市,2018,0,0,0
常州市,2019,0,0,0
常州市,2020,0,0,0
常州市,2021,0,0,0
常州市,2022,0,0,0
常州市,2023,0,0,0
常德市,1990,0,1,2015
常德市,1991,0,1,2015
常德市,1992,0,1,2015
常德市,1993,0,1,2015
常德市,1994,0,1,2015
常德市,1995,0,1,2015
常德市,1996,0,1,2015
常德市,1997,0,1,2015
常德市,1998,0,1,2015
常德市,1999,0,1,2015
常德市,2000,0,1,2015
常德市,2001,0,1,2015
常德市,2002,0,1,2015
常德市,2003,0,1,2015
常德市,2004,0,1,2015
常德市,2005,0,1,2015
常德市,2006,0,1,2015
常德市,2007,0,1,2015
常德市,2008,0,1,2015
常德市,2009,0,1,2015
常德市,2010,0,1,2015
常德市,2011,0,1,2015
常德市,2012,0,1,2015
常德市,2013,0,1,2015
常德市,2014,0,1,2015
常德市,2015,1,1,2015
常德市,2016,1,1,2015
常德市,2017,1,1,2015
常德市,2018,1,1,2015
常德市,2019,1,1,2015
常德市,2020,1,1,2015
常德市,2021,1,1,2015
常德市,2022,1,1,2015
常德市,2023,1,1,2015
平凉市,1990,0,0,0
平凉市,1991,0,0,0
平凉市,1992,0,0,0
平凉市,1993,0,0,0
平凉市,1994,0,0,0
平凉市,1995,0,0,0
平凉市,1996,0,0,0
平凉市,1997,0,0,0
平凉市,1998,0,0,0
平凉市,1999,0,0,0
平凉市,2000,0,0,0
平凉市,2001,0,0,0
平凉市,2002,0,0,0
平凉市,2003,0,0,0
平凉市,2004,0,0,0
平凉市,2005,0,0,0
平凉市,2006,0,0,0
平凉市,2007,0,0,0
平凉市,2008,0,0,0
平凉市,2009,0,0,0
平凉市,2010,0,0,0
平凉市,2011,0,0,0
平凉市,2012,0,0,0
平凉市,2013,0,0,0
平凉市,2014,0,0,0
平凉市,2015,0,0,0
平凉市,2016,0,0,0
平凉市,2017,0,0,0
平凉市,2018,0,0,0
平凉市,2019,0,0,0
平凉市,2020,0,0,0
平凉市,2021,0,0,0
平凉市,2022,0,0,0
平凉市,2023,0,0,0
平顶山市,1990,0,0,0
平顶山市,1991,0,0,0
平顶山市,1992,0,0,0
平顶山市,1993,0,0,0
平顶山市,1994,0,0,0
平顶山市,1995,0,0,0
平顶山市,1996,0,0,0
